3586,2456.3,215.7,354.5,10.4346,0,0,3338,13607,13385
3587,2455.3,215.4,353.9,10.4339,0,0,3337,13603,13381
3588,2454.3,215,353.3,10.4332,0,0,3336,13600,13378
3589,2453.3,214.6,352.7,10.4325,0,0,3336,13597,13375
3590,2452.4,214.3,352.1,10.4319,0,0,3335,13594,13372
3591,2451.4,213.9,351.5,10.4312,0,0,3334,13590,13368
3592,2450.4,213.5,350.9,10.4305,0,0,3334,13587,13365
3593,2449.4,213.1,350.3,10.4298,0,0,3333,13584,13362
3594,2448.5,212.8,349.7,10.4292,0,0,3332,13580,13358
3595,2447.5,212.4,349.1,10.4285,0,0,3332,13577,13355
3596,2446.5,212,348.5,10.4278,0,0,3331,13574,13352
3597,2445.5,211.7,347.9,10.4271,0,0,3330,13570,13348
3598,2444.5,211.3,347.2,10.4264,0,0,3330,13567,13345
3599,2443.6,210.9,346.6,10.4257,0,0,3329,13564,13342
3600,2442.6,210.6,346,10.425,0,0,3328,13561,13339
3601,2441.6,210.2,345.4,10.4243,0,0,3328,13557,13335
3602,2440.6,209.8,344.8,10.4236,0,0,3327,13554,13332
3603,2439.7,209.4,344.2,10.423,0,0,3326,13551,13329
3604,2438.7,209.1,343.6,10.4223,0,0,3326,13548,13326
3605,2437.7,208.7,343,10.4216,0,0,3325,13544,13322
3606,2436.7,208.3,342.4,10.4209,0,0,3324,13541,13319
3607,2435.7,208,341.8,10.4202,0,0,3324,13538,13316
3608,2434.8,207.6,341.2,10.4195,0,0,3323,13535,13313
3609,2433.8,207.2,340.6,10.4188,0,0,3322,13531,13309
3610,2432.8,206.9,340,10.4181,0,0,3322,13528,13306
3611,2431.8,206.5,339.4,10.4174,0,0,3321,13524,13302
3612,2430.9,206.1,338.7,10.4167,0,0,3320,13521,13299
3613,2429.9,205.7,338.1,10.416,0,0,3320,13518,13296
3614,2428.9,205.4,337.5,10.4152,0,0,3319,13514,13292
3615,2427.9,205,336.9,10.4145,0,0,3318,13511,13289
3616,2427,204.6,336.3,10.4139,0,0,3318,13508,13286
3617,2426,204.3,335.7,10.4131,0,0,3317,13505,13283
3618,2425,203.9,335.1,10.4124,0,0,3316,13501,13279
3619,2424,203.5,334.5,10.4117,0,0,3316,13498,13276
3620,2423,203.2,333.9,10.4109,0,0,3315,13494,13272
3621,2422.1,202.8,333.3,10.4103,0,0,3314,13491,13269
3622,2421.1,202.4,332.7,10.4096,0,0,3314,13488,13266
3623,2420.1,202,332.1,10.4088,0,0,3313,13485,13263
3624,2419.1,201.7,331.5,10.4081,0,0,3312,13481,13259
3625,2418.2,201.3,330.9,10.4074,0,0,3312,13478,13256
3626,2417.2,200.9,330.2,10.4067,0,0,3311,13475,13253
3627,2416.2,200.6,329.6,10.406,0,0,3310,13471,13249
3628,2415.2,200.2,329,10.4053,0,0,3310,13468,13246
3629,2414.3,199.8,328.4,10.4046,0,0,3309,13465,13243
3630,2413.3,199.5,327.8,10.4039,0,0,3308,13462,13240
