time,Gphi,Gpsi,Ggamma,mass,Px,Py,Pz,Vx,Vy,Vz,Ma,H,semi_major_axis,time_to_go 
149.454000,36.861960,-3.565493,0.000000,120633.375434,97007.768010,78100.002879,-65149.803464,2187.650906,1167.915369,-429.877391,0.000000,79173.690063,3402097.038141,326.702163,
149.455000,36.861960,-3.565493,0.000000,120633.066355,97009.955664,78101.170792,-65150.233341,2187.657447,1167.910820,-429.876773,0.000000,79174.895165,3402098.217131,326.702163,
149.456000,36.861960,-3.565493,0.000000,120632.757276,97012.143325,78102.338701,-65150.663218,2187.663989,1167.906272,-429.876155,0.000000,79176.100264,3402099.396125,326.702163,
149.457000,36.861960,-3.565493,0.000000,120632.448197,97014.330992,78103.506605,-65151.093093,2187.670530,1167.901724,-429.875538,0.000000,79177.305358,3402100.575124,326.702163,
149.458000,36.861960,-3.565493,0.000000,120632.139118,97016.518666,78104.674504,-65151.522969,2187.677072,1167.897175,-429.874920,0.000000,79178.510449,3402101.754129,326.702163,
149.459000,36.861960,-3.565493,0.000000,120631.830039,97018.706346,78105.842399,-65151.952843,2187.683613,1167.892627,-429.874302,0.000000,79179.715537,3402102.933138,326.702163,
149.460000,36.861960,-3.565493,0.000000,120631.520960,97020.894033,78107.010290,-65152.382717,2187.690154,1167.888079,-429.873684,0.000000,79180.920620,3402104.112153,326.702163,
149.461000,36.859999,-3.566107,0.000000,120631.211881,97023.081726,78108.178175,-65152.812591,2187.696696,1167.883530,-429.873066,0.000000,79182.125700,3402105.291176,326.692391,
149.462000,36.859999,-3.566107,0.000000,120630.902802,97025.269426,78109.346057,-65153.242463,2187.703238,1167.878982,-429.872448,0.000000,79183.330777,3402106.470204,326.692391,
149.463000,36.859999,-3.566107,0.000000,120630.593723,97027.457133,78110.513933,-65153.672336,2187.709779,1167.874433,-429.871830,0.000000,79184.535849,3402107.649237,326.692391,
149.464000,36.859999,-3.566107,0.000000,120630.284644,97029.644846,78111.681805,-65154.102207,2187.716321,1167.869885,-429.871212,0.000000,79185.740918,3402108.828275,326.692391,
149.465000,36.859999,-3.566107,0.000000,120629.975565,97031.832565,78112.849673,-65154.532078,2187.722863,1167.865337,-429.870594,0.000000,79186.945983,3402110.007318,326.692391,
149.466000,36.859999,-3.566107,0.000000,120629.666486,97034.020292,78114.017536,-65154.961948,2187.729404,1167.860788,-429.869976,0.000000,79188.151045,3402111.186367,326.692391,
149.467000,36.859999,-3.566107,0.000000,120629.357407,97036.208024,78115.185395,-65155.391818,2187.735946,1167.856240,-429.869359,0.000000,79189.356103,3402112.365420,326.692391,
149.468000,36.859999,-3.566107,0.000000,120629.048328,97038.395764,78116.353249,-65155.821687,2187.742488,1167.851691,-429.868741,0.000000,79190.561157,3402113.544479,326.692391,
149.469000,36.859999,-3.566107,0.000000,120628.739249,97040.583509,78117.521098,-65156.251555,2187.749030,1167.847143,-429.868123,0.000000,79191.766207,3402114.723542,326.692391,
149.470000,36.859999,-3.566107,0.000000,120628.430170,97042.771262,78118.688943,-65156.681423,2187.755571,1167.842595,-429.867505,0.000000,79192.971254,3402115.902611,326.692391,
149.471000,36.858039,-3.566721,0.000000,120628.121091,97044.959020,78119.856783,-65157.111290,2187.762113,1167.838046,-429.866887,0.000000,79194.176297,3402117.081688,326.682620,
149.472000,36.858039,-3.566721,0.000000,120627.812012,97047.146786,78121.024619,-65157.541157,2187.768655,1167.833498,-429.866269,0.000000,79195.381336,3402118.260770,326.682620,
149.473000,36.858039,-3.566721,0.000000,120627.502933,97049.334558,78122.192450,-65157.971023,2187.775197,1167.828949,-429.865651,0.000000,79196.586372,3402119.439857,326.682620,
149.474000,36.858039,-3.566721,0.000000,120627.193854,97051.522336,78123.360277,-65158.400888,2187.781739,1167.824401,-429.865033,0.000000,79197.791404,3402120.618949,326.682620,
149.475000,36.858039,-3.566721,0.000000,120626.884775,97053.710121,78124.528099,-65158.830753,2187.788281,1167.819852,-429.864415,0.000000,79198.996432,3402121.798047,326.682620,
149.476000,36.858039,-3.566721,0.000000,120626.575696,97055.897913,78125.695917,-65159.260617,2187.794823,1167.815304,-429.863796,0.000000,79200.201457,3402122.977149,326.682620,
149.477000,36.858039,-3.566721,0.000000,120626.266617,97058.085711,78126.863730,-65159.690481,2187.801365,1167.810755,-429.863178,0.000000,79201.406478,3402124.156256,326.682620,
149.478000,36.858039,-3.566721,0.000000,120625.957538,97060.273515,78128.031538,-65160.120343,2187.807907,1167.806207,-429.862560,0.000000,79202.611495,3402125.335369,326.682620,
149.479000,36.858039,-3.566721,0.000000,120625.648459,97062.461327,78129.199342,-65160.550206,2187.814449,1167.801659,-429.861942,0.000000,79203.816508,3402126.514486,326.682620,
149.480000,36.858039,-3.566721,0.000000,120625.339380,97064.649144,78130.367141,-65160.980067,2187.820991,1167.797110,-429.861324,0.000000,79205.021518,3402127.693609,326.682620,
149.481000,36.856078,-3.567335,0.000000,120625.030301,97066.836969,78131.534936,-65161.409928,2187.827534,1167.792562,-429.860706,0.000000,79206.226524,3402128.872740,326.672848,
149.482000,36.856078,-3.567335,0.000000,120624.721222,97069.024799,78132.702727,-65161.839789,2187.834076,1167.788013,-429.860088,0.000000,79207.431526,3402130.051876,326.672848,
149.483000,36.856078,-3.567335,0.000000,120624.412143,97071.212637,78133.870512,-65162.269649,2187.840618,1167.783464,-429.859470,0.000000,79208.636525,3402131.231017,326.672848,
149.484000,36.856078,-3.567335,0.000000,120624.103064,97073.400481,78135.038293,-65162.699508,2187.847160,1167.778916,-429.858852,0.000000,79209.841520,3402132.410164,326.672848,
149.485000,36.856078,-3.567335,0.000000,120623.793985,97075.588331,78136.206070,-65163.129366,2187.853703,1167.774367,-429.858234,0.000000,79211.046511,3402133.589315,326.672848,
149.486000,36.856078,-3.567335,0.000000,120623.484906,97077.776188,78137.373842,-65163.559224,2187.860245,1167.769819,-429.857615,0.000000,79212.251499,3402134.768471,326.672848,
149.487000,36.856078,-3.567335,0.000000,120623.175827,97079.964052,78138.541610,-65163.989081,2187.866787,1167.765270,-429.856997,0.000000,79213.456483,3402135.947633,326.672848,
149.488000,36.856078,-3.567335,0.000000,120622.866748,97082.151922,78139.709373,-65164.418938,2187.873330,1167.760722,-429.856379,0.000000,79214.661463,3402137.126799,326.672848,
149.489000,36.856078,-3.567335,0.000000,120622.557669,97084.339798,78140.877131,-65164.848794,2187.879872,1167.756173,-429.855761,0.000000,79215.866440,3402138.305971,326.672848,
149.490000,36.856078,-3.567335,0.000000,120622.248590,97086.527681,78142.044885,-65165.278650,2187.886414,1167.751625,-429.855143,0.000000,79217.071412,3402139.485148,326.672848,
149.491000,36.854117,-3.567949,0.000000,120621.939511,97088.715571,78143.212634,-65165.708504,2187.892957,1167.747076,-429.854524,0.000000,79218.276382,3402140.664333,326.663076,
149.492000,36.854117,-3.567949,0.000000,120621.630432,97090.903467,78144.380379,-65166.138359,2187.899499,1167.742527,-429.853906,0.000000,79219.481347,3402141.843523,326.663076,
149.493000,36.854117,-3.567949,0.000000,120621.321353,97093.091370,78145.548119,-65166.568212,2187.906042,1167.737979,-429.853288,0.000000,79220.686309,3402143.022718,326.663076,
149.494000,36.854117,-3.567949,0.000000,120621.012274,97095.279279,78146.715855,-65166.998065,2187.912585,1167.733430,-429.852670,0.000000,79221.891267,3402144.201918,326.663076,
149.495000,36.854117,-3.567949,0.000000,120620.703195,97097.467195,78147.883586,-65167.427918,2187.919127,1167.728882,-429.852051,0.000000,79223.096221,3402145.381124,326.663076,
149.496000,36.854117,-3.567949,0.000000,120620.394116,97099.655118,78149.051313,-65167.857769,2187.925670,1167.724333,-429.851433,0.000000,79224.301172,3402146.560334,326.663076,
149.497000,36.854117,-3.567949,0.000000,120620.085037,97101.843047,78150.219035,-65168.287621,2187.932213,1167.719784,-429.850815,0.000000,79225.506119,3402147.739550,326.663076,
149.498000,36.854117,-3.567949,0.000000,120619.775958,97104.030982,78151.386753,-65168.717471,2187.938755,1167.715236,-429.850197,0.000000,79226.711062,3402148.918770,326.663076,
149.499000,36.854117,-3.567949,0.000000,120619.466879,97106.218924,78152.554465,-65169.147321,2187.945298,1167.710687,-429.849578,0.000000,79227.916002,3402150.097996,326.663076,
149.500000,36.854117,-3.567949,0.000000,120619.157800,97108.406873,78153.722174,-65169.577170,2187.951840,1167.706139,-429.848960,0.000000,79229.120938,3402151.277227,326.663076,
149.501000,36.852156,-3.568562,0.000000,120618.848721,97110.594828,78154.889878,-65170.007019,2187.958383,1167.701590,-429.848342,0.000000,79230.325870,3402152.456466,326.653304,
149.502000,36.852156,-3.568562,0.000000,120618.539642,97112.782789,78156.057577,-65170.436867,2187.964926,1167.697041,-429.847723,0.000000,79231.530798,3402153.635710,326.653304,
149.503000,36.852156,-3.568562,0.000000,120618.230563,97114.970758,78157.225272,-65170.866714,2187.971469,1167.692493,-429.847105,0.000000,79232.735723,3402154.814959,326.653304,
149.504000,36.852156,-3.568562,0.000000,120617.921484,97117.158732,78158.392962,-65171.296561,2187.978012,1167.687944,-429.846487,0.000000,79233.940644,3402155.994213,326.653304,
149.505000,36.852156,-3.568562,0.000000,120617.612405,97119.346714,78159.560648,-65171.726407,2187.984555,1167.683395,-429.845868,0.000000,79235.145562,3402157.173473,326.653304,
149.506000,36.852156,-3.568562,0.000000,120617.303326,97121.534702,78160.728329,-65172.156253,2187.991098,1167.678847,-429.845250,0.000000,79236.350475,3402158.352737,326.653304,
149.507000,36.852156,-3.568562,0.000000,120616.994247,97123.722696,78161.896005,-65172.586098,2187.997641,1167.674298,-429.844632,0.000000,79237.555385,3402159.532007,326.653304,
149.508000,36.852156,-3.568562,0.000000,120616.685168,97125.910697,78163.063677,-65173.015942,2188.004184,1167.669749,-429.844013,0.000000,79238.760292,3402160.711281,326.653304,
149.509000,36.852156,-3.568562,0.000000,120616.376089,97128.098704,78164.231345,-65173.445786,2188.010727,1167.665201,-429.843395,0.000000,79239.965194,3402161.890561,326.653304,
149.510000,36.852156,-3.568562,0.000000,120616.067010,97130.286718,78165.399008,-65173.875629,2188.017270,1167.660652,-429.842776,0.000000,79241.170093,3402163.069846,326.653304,
149.511000,36.850196,-3.569176,0.000000,120615.757931,97132.474739,78166.566666,-65174.305471,2188.023813,1167.656103,-429.842158,0.000000,79242.374988,3402164.249139,326.643532,
149.512000,36.850196,-3.569176,0.000000,120615.448852,97134.662766,78167.734320,-65174.735313,2188.030356,1167.651554,-429.841539,0.000000,79243.579880,3402165.428437,326.643532,
149.513000,36.850196,-3.569176,0.000000,120615.139773,97136.850799,78168.901969,-65175.165154,2188.036899,1167.647006,-429.840921,0.000000,79244.784768,3402166.607741,326.643532,
149.514000,36.850196,-3.569176,0.000000,120614.830694,97139.038840,78170.069614,-65175.594995,2188.043442,1167.642457,-429.840302,0.000000,79245.989652,3402167.787049,326.643532,
149.515000,36.850196,-3.569176,0.000000,120614.521615,97141.226886,78171.237254,-65176.024835,2188.049986,1167.637908,-429.839684,0.000000,79247.194532,3402168.966362,326.643532,
149.516000,36.850196,-3.569176,0.000000,120614.212536,97143.414940,78172.404890,-65176.454674,2188.056529,1167.633359,-429.839066,0.000000,79248.399409,3402170.145681,326.643532,
149.517000,36.850196,-3.569176,0.000000,120613.903457,97145.602999,78173.572521,-65176.884513,2188.063072,1167.628811,-429.838447,0.000000,79249.604282,3402171.325005,326.643532,
149.518000,36.850196,-3.569176,0.000000,120613.594378,97147.791066,78174.740147,-65177.314351,2188.069615,1167.624262,-429.837829,0.000000,79250.809152,3402172.504333,326.643532,
149.519000,36.850196,-3.569176,0.000000,120613.285299,97149.979139,78175.907769,-65177.744189,2188.076159,1167.619713,-429.837210,0.000000,79252.014017,3402173.683667,326.643532,
149.520000,36.850196,-3.569176,0.000000,120612.976220,97152.167218,78177.075387,-65178.174026,2188.082702,1167.615165,-429.836592,0.000000,79253.218879,3402174.863006,326.643532,
149.521000,36.848235,-3.569790,0.000000,120612.667141,97154.355304,78178.243000,-65178.603862,2188.089245,1167.610616,-429.835973,0.000000,79254.423737,3402176.042353,326.633761,
149.522000,36.848235,-3.569790,0.000000,120612.358062,97156.543397,78179.410608,-65179.033698,2188.095789,1167.606067,-429.835354,0.000000,79255.628592,3402177.221705,326.633761,
149.523000,36.848235,-3.569790,0.000000,120612.048983,97158.731496,78180.578212,-65179.463533,2188.102332,1167.601518,-429.834736,0.000000,79256.833443,3402178.401063,326.633761,
149.524000,36.848235,-3.569790,0.000000,120611.739904,97160.919601,78181.745811,-65179.893367,2188.108876,1167.596969,-429.834117,0.000000,79258.038290,3402179.580425,326.633761,
149.525000,36.848235,-3.569790,0.000000,120611.430825,97163.107713,78182.913406,-65180.323201,2188.115419,1167.592420,-429.833499,0.000000,79259.243134,3402180.759792,326.633761,
149.526000,36.848235,-3.569790,0.000000,120611.121746,97165.295832,78184.080996,-65180.753034,2188.121963,1167.587872,-429.832880,0.000000,79260.447973,3402181.939165,326.633761,
149.527000,36.848235,-3.569790,0.000000,120610.812667,97167.483957,78185.248582,-65181.182867,2188.128507,1167.583323,-429.832261,0.000000,79261.652810,3402183.118543,326.633761,
149.528000,36.848235,-3.569790,0.000000,120610.503588,97169.672089,78186.416163,-65181.612699,2188.135050,1167.578774,-429.831643,0.000000,79262.857642,3402184.297925,326.633761,
149.529000,36.848235,-3.569790,0.000000,120610.194509,97171.860227,78187.583739,-65182.042530,2188.141594,1167.574225,-429.831024,0.000000,79264.062471,3402185.477313,326.633761,
149.530000,36.848235,-3.569790,0.000000,120609.885430,97174.048372,78188.751311,-65182.472361,2188.148137,1167.569677,-429.830406,0.000000,79265.267296,3402186.656706,326.633761,
149.531000,36.846274,-3.570404,0.000000,120609.576351,97176.236524,78189.918879,-65182.902191,2188.154681,1167.565128,-429.829787,0.000000,79266.472117,3402187.836107,326.623989,
149.532000,36.846274,-3.570404,0.000000,120609.267272,97178.424682,78191.086441,-65183.332020,2188.161225,1167.560579,-429.829168,0.000000,79267.676935,3402189.015514,326.623989,
149.533000,36.846274,-3.570404,0.000000,120608.958193,97180.612846,78192.254000,-65183.761849,2188.167769,1167.556030,-429.828550,0.000000,79268.881749,3402190.194925,326.623989,
149.534000,36.846274,-3.570404,0.000000,120608.649114,97182.801017,78193.421553,-65184.191677,2188.174312,1167.551481,-429.827931,0.000000,79270.086559,3402191.374342,326.623989,
149.535000,36.846274,-3.570404,0.000000,120608.340035,97184.989195,78194.589103,-65184.621505,2188.180856,1167.546932,-429.827312,0.000000,79271.291366,3402192.553763,326.623989,
149.536000,36.846274,-3.570404,0.000000,120608.030956,97187.177379,78195.756647,-65185.051332,2188.187400,1167.542383,-429.826693,0.000000,79272.496168,3402193.733190,326.623989,
149.537000,36.846274,-3.570404,0.000000,120607.721877,97189.365570,78196.924187,-65185.481158,2188.193944,1167.537834,-429.826075,0.000000,79273.700968,3402194.912622,326.623989,
149.538000,36.846274,-3.570404,0.000000,120607.412798,97191.553767,78198.091723,-65185.910984,2188.200488,1167.533285,-429.825456,0.000000,79274.905763,3402196.092058,326.623989,
149.539000,36.846274,-3.570404,0.000000,120607.103719,97193.741971,78199.259254,-65186.340809,2188.207032,1167.528737,-429.824837,0.000000,79276.110555,3402197.271500,326.623989,
149.540000,36.846274,-3.570404,0.000000,120606.794640,97195.930181,78200.426780,-65186.770634,2188.213576,1167.524188,-429.824219,0.000000,79277.315343,3402198.450947,326.623989,
149.541000,36.844313,-3.571018,0.000000,120606.485561,97198.118398,78201.594302,-65187.200458,2188.220120,1167.519639,-429.823600,0.000000,79278.520127,3402199.630402,326.614217,
149.542000,36.844313,-3.571018,0.000000,120606.176482,97200.306621,78202.761820,-65187.630281,2188.226664,1167.515090,-429.822981,0.000000,79279.724908,3402200.809863,326.614217,
149.543000,36.844313,-3.571018,0.000000,120605.867403,97202.494851,78203.929333,-65188.060104,2188.233208,1167.510541,-429.822362,0.000000,79280.929685,3402201.989328,326.614217,
149.544000,36.844313,-3.571018,0.000000,120605.558324,97204.683088,78205.096841,-65188.489926,2188.239752,1167.505992,-429.821743,0.000000,79282.134458,3402203.168799,326.614217,
149.545000,36.844313,-3.571018,0.000000,120605.249245,97206.871331,78206.264345,-65188.919747,2188.246296,1167.501443,-429.821125,0.000000,79283.339228,3402204.348274,326.614217,
149.546000,36.844313,-3.571018,0.000000,120604.940166,97209.059580,78207.431844,-65189.349568,2188.252840,1167.496894,-429.820506,0.000000,79284.543994,3402205.527755,326.614217,
149.547000,36.844313,-3.571018,0.000000,120604.631087,97211.247836,78208.599338,-65189.779388,2188.259385,1167.492345,-429.819887,0.000000,79285.748756,3402206.707241,326.614217,
